mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.36405305862426757,0.016721694159943484,0.002753019332885742,0.00023249109963386613,balanced,entropy,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 23}",0.6111326431984544,0.6249981107151169,0.6116658051527599,0.6333291013351954,0.6324494745107057,0.6227141387811418,0.009683755823958605,22,0.9684747648010876,0.9561856173753817,0.9641355329975057,0.9531873207425807,0.945293888836622,0.9574554249506356,0.008170456287369302
0.3710376262664795,0.010127476150181766,0.0027602195739746095,0.0004967074091551696,balanced,entropy,25,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 25}",0.6076003735250521,0.623227472922769,0.6077338254542597,0.6327781858633125,0.6292370584298911,0.6201144817105192,0.010613014312466477,24,0.984391123725267,0.9729973318328203,0.9762046028501737,0.9675657142241672,0.9595920088216146,0.9721501562908085,0.008315307618526443
0.36856651306152344,0.020903361972046612,0.00257720947265625,0.00020471117358807376,balanced,entropy,27,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 27}",0.6024800179711084,0.6213072037676874,0.6003777058338094,0.6323927717471804,0.6294860487269599,0.6172076243580676,0.013403859777660012,30,0.990429172425618,0.9845620429295521,0.9847640651484217,0.9787445053286894,0.9708352571264413,0.9818670085917445,0.006639523526769825
0.35997419357299804,0.016551266125035737,0.0026401996612548826,0.0001480031718447446,balanced,entropy,29,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 29}",0.6003712585165072,0.6214039351536971,0.6075471641078192,0.6270377826748041,0.6250595685647418,0.6162829131239285,0.01047332351997905,36,0.9950828917349896,0.9922890325956737,0.9900514666542246,0.9850092726773386,0.9779896894135207,0.9880844706151495,0.0060313640729424646
0.36075191497802733,0.009624125051986754,0.0027284622192382812,0.0005761415623362867,balanced,entropy,31,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 31}",0.6028534926556695,0.6150642508003011,0.6051235894599063,0.6196385873590216,0.6259321062082925,0.6137214436877401,0.008694193470367975,44,0.997859818084537,0.9950427988074271,0.9921246292302963,0.993654420614464,0.9836514345703165,0.9924666202614082,0.004794968299642424
0.36272234916687013,0.006463919067000933,0.0026083469390869142,0.000125860388833417,balanced,entropy,33,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 33}",0.6062187942131824,0.6207887839957922,0.6041608098835294,0.6266954442540045,0.6231189571000433,0.6161958537158568,0.009205004284988966,37,0.9977260567148208,0.9977554661461733,0.9944639030724179,0.9947634524445335,0.9888945264528163,0.9947206809661525,0.0032327711078546585
0.35793118476867675,0.012123110414376309,0.002704000473022461,0.00043505030911885647,balanced,entropy,35,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 35}",0.595919530937958,0.6136465314240975,0.6023954620888538,0.6167978586089422,0.6254114328275868,0.6108329343482423,0.010484577864311903,50,0.9987787385373719,0.9991306092422925,0.9952622368705674,0.9985781837009711,0.9923801184074192,0.9968259773517243,0.00262319566691478
0.36594195365905763,0.0042490989171127674,0.0026692867279052733,6.195551637299597e-05,balanced,entropy,37,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 37}",0.6025053276176345,0.6262941601448553,0.6032086103024972,0.6186705177849722,0.6234749817070926,0.6148298457758233,0.01007851751497158,42,0.9990971107544142,0.9995653046211462,0.9970839168599087,0.9992643616665553,0.9952986007128676,0.9980618589229785,0.0016352415591958517
0.3635400295257568,0.009875134698132003,0.0026277542114257813,0.00028093340214129593,balanced,entropy,39,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 39}",0.5992096590677286,0.6233997757040987,0.5984309866903658,0.621158328118907,0.6212401204432254,0.6126868560689746,0.011354101173408659,46,0.9994649545211342,0.9995987427272119,0.9978690155612143,0.9993981140908178,0.9970226704061929,0.9986706994613141,0.0010372978635712214
0.38060436248779295,0.017486731816935136,0.002724313735961914,0.0001979451267716527,balanced,entropy,41,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 41}",0.6057369035800685,0.622260159062673,0.5999023617572465,0.6219608963372056,0.6198201823592329,0.6139355138160028,0.00930042109375767,43,0.9995652755484218,0.9996656189393434,0.9984938916445691,0.9993646759847523,0.9981435160363741,0.9990465956306922,0.0006122790663249076
0.39391236305236815,0.01915416651646823,0.0028299808502197264,0.00025145013674185825,balanced,entropy,43,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 43}",0.6006387097066651,0.6227256788578441,0.6050064537971603,0.6236461384528419,0.623979139782018,0.6151982516013861,0.01020797778685702,41,0.99963215623328,0.9996656189393434,0.9990971711362268,0.9996321808332775,0.9986450876273592,0.9993344429538974,0.0004045904735808739
0.3648192882537842,0.015050248824956793,0.002706766128540039,0.0001645058479593546,balanced,entropy,45,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 45}",0.6006387097066651,0.6227256788578441,0.6011810297660611,0.6208212796957798,0.6155727230688312,0.6121872619684795,0.00950365659721442,48,0.99963215623328,0.9996656189393434,0.9994475744586786,0.9996321808332775,0.9994984284090147,0.9995751917747189,8.584703617963486e-05
0.355611515045166,0.0065431597791943295,0.0025142669677734376,0.00014905624484151382,balanced,entropy,47,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 47}",0.6006387097066651,0.6227256788578441,0.5990461378482709,0.6208212796957798,0.618941467234894,0.6124338920537937,0.010363359813536536,47,0.99963215623328,0.9996656189393434,0.9996656189393434,0.9996321808332775,0.9995987427272117,0.9996388635344913,2.5024104137461593e-05
0.3511475086212158,0.006040231543285505,0.002660655975341797,0.0002800611055009141,balanced,entropy,49,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 49}",0.6006387097066651,0.6227256788578441,0.5982435696299723,0.6208212796957798,0.6169288692083597,0.6118709426630783,0.010348002309842046,49,0.99963215623328,0.9996656189393434,0.9996990570454091,0.9996321808332775,0.9996656189393432,0.9996589263981306,2.50280483945383e-05
0.03012738227844238,0.0005089428343904651,0.001898479461669922,0.00013430399386413875,,entropy,1,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 1}",0.6388881333770523,0.6457946029932318,0.6425578801316756,0.6551465631640836,0.6389519664308129,0.6442678265596606,0.006013343214168906,14,0.6456141955489811,0.6438871858926118,0.6446966683505657,0.6415486049050545,0.6455966453834066,0.644268660016124,0.0015034243881495326
0.08215980529785157,0.00866189092437224,0.002789306640625,0.0010263237271447452,,entropy,3,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 3}",0.6486050229448945,0.6412096864391665,0.6496570570080378,0.6529209855719091,0.6362458516325442,0.6457282356847818,0.006095294565427337,13,0.6649188162657353,0.6426158371342048,0.6652270041137137,0.6417262433672758,0.6430981387632283,0.6515172079288316,0.011077361889286324
0.12242236137390136,0.004489132872877332,0.002110910415649414,0.0003273263737504028,,entropy,5,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 5}",0.6429331437502299,0.6602181595040097,0.6413487378065554,0.6598062953995156,0.6382008351954025,0.6485016315106658,0.009521923727675142,12,0.6575223510933914,0.6638462866876924,0.6521868119826236,0.6579416619921291,0.6480871152083181,0.655916845392831,0.005380918027019453
0.16328086853027343,0.008875083336657241,0.002431154251098633,0.0005833477174587919,,entropy,7,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 7}",0.6462343527202707,0.6656910399530852,0.654947810394392,0.6674994634430933,0.6451091497819728,0.6558964101420186,0.009393412655129697,8,0.6659118771151588,0.6794187126570089,0.6869248864242092,0.6741501127046049,0.6699784402930814,0.6752768058388126,0.00734679764643745
0.2166964054107666,0.008237429003849397,0.002546358108520508,0.00020101383589344351,,entropy,9,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 9}",0.6395480729663258,0.663481332353928,0.645489294556139,0.6716883858856816,0.6369311737869066,0.651427760947262,0.013728150169928887,10,0.6936641330430205,0.6970266823489049,0.6901537461599125,0.6937999011768937,0.6880243595658108,0.6925337644589085,0.003132614437950404
