,0,1,2,3,4
1,0.9993284372955548,0.9994127427701375,0.9995304729326051,0.9992441586573335,0.9994128259129076
2,0.6929597362844362,0.6950788792088533,0.694843418883918,0.6930774664469036,0.6938559322033898
3,0.7572980417486651,0.7563633849604988,0.7605870421300138,0.7569492486078859,0.7548178422963201
4,0.6718087708782066,0.6689037864517675,0.668216214903708,0.6684997420140284,0.6652449016963761
5,0.7075504104304011,0.7084834341071925,0.706514065868833,0.7032977326287149,0.7059499236968867
6,0.6594210570442637,0.6567664389311452,0.659929131055976,0.6561401692653148,0.656118959305384
7,0.6841660679372957,0.6833330653770795,0.6854563890489235,0.6809582591185054,0.6806398828696518
8,0.6553637521868898,0.6483867015321582,0.6540447172429817,0.6480321174622797,0.6492654699728955
9,0.6762419508536729,0.6718247668138914,0.6767882430642778,0.6711796877213149,0.6716757705216457
10,0.6516848105917589,0.6451829105343199,0.6511913295675953,0.6447760789316296,0.6477286552478367
11,0.6652247871313941,0.6629309155816393,0.666599360044882,0.6626041952879245,0.66595917679539
12,0.6473718804184064,0.642362960964999,0.6476956499645833,0.6434357675240515,0.6449960897566926
13,0.6589369948988636,0.6583366520804509,0.6612478616185513,0.6580447634752773,0.6594668158598133
14,0.6446334021950849,0.6416245354666031,0.6470443036875405,0.6420257927393911,0.6407962541890515
15,0.6579081079232212,0.6529851536541205,0.661194220503264,0.6541262300077799,0.655428818206652
16,0.6436782855439582,0.639980493939483,0.6463246876158907,0.6396231227046536,0.6412991639339989
17,0.6520738272053808,0.6500418995924299,0.6564195313749033,0.6491655409223447,0.6517960922881652
18,0.642064881539772,0.6376607223786717,0.644679252506295,0.6398759988738594,0.6397021558951255
19,0.6506624431837009,0.6491307092338036,0.6524341216952747,0.648507226732924,0.6493056145917597
20,0.6390749117842665,0.6365635320629708,0.6438537477865461,0.6372058239905963,0.6374831975091318
21,0.6483935076823183,0.6453765791316836,0.6510332012600315,0.6447572773782307,0.6447138809575715
22,0.6399150541287887,0.6355387922893034,0.6432316588681424,0.6370504749746364,0.6357858751520614
23,0.6481859759880861,0.6426513695506576,0.6479373853473321,0.645779229986947,0.6433001134250783
24,0.6388380735313998,0.634310636714291,0.6409265159866506,0.6363615098441012,0.633550866790016
25,0.6446888893844182,0.6404144964637727,0.646222286860654,0.6444319506669914,0.6403883140179468
26,0.6374253115817882,0.6341260303396918,0.6386415761143807,0.6361755098870268,0.6337341072963962
27,0.6435583034535567,0.639086026570563,0.6450770297595679,0.6414538649167596,0.6408256857047248
28,0.638264075998379,0.6322263254784148,0.6391473284527923,0.6332524588345578,0.6342704551474091
29,0.6436265620663464,0.6389132617103327,0.6441191661980319,0.6390323854552757,0.6389758846394156
30,0.6365517288948369,0.6308978555852054,0.638054318884518,0.6331681667781558,0.6322200254457059
31,0.6421657064949886,0.6356530424322558,0.642911213632241,0.6383071950537238,0.6390588108275987
32,0.6361476889298247,0.6290664205185352,0.6376864997177957,0.6331012905660245,0.6312636940379289
33,0.6411221662400287,0.6354015598455256,0.6434490104942429,0.6363726585039056,0.6372932741044349
34,0.6353075465853024,0.6281245792187942,0.6363406139803154,0.6304269349353349,0.6316997275707448
35,0.6396933730831684,0.6338188202006346,0.6412950358812844,0.6351458965113685,0.6362660520226401
36,0.6338306598066958,0.6269967379619786,0.6366736014584967,0.6301914746103997,0.6307754961150714
37,0.6395582337855206,0.6324569122013594,0.6399811946673944,0.6335805727107483,0.6352749443548353
38,0.634231943915845,0.6281566237423843,0.6343712457419559,0.6292816778342488,0.6302204219800823
39,0.6390671481446066,0.6315150709016184,0.6393068582161788,0.6320821251222594,0.6346195559016493
40,0.6341128358254461,0.6260576838271887,0.6348233569650804,0.6287919477576321,0.6280522898301684
41,0.6371820876171932,0.6305558137576068,0.6403141821455756,0.6324701472982035,0.6328526810245234
42,0.631974905837917,0.6260911219332544,0.6356620967816733,0.6278689158846372,0.6294299429486716
43,0.6353304674322089,0.6307564423940009,0.6402110806624275,0.6301650044167116,0.6324634592659006
44,0.6302598028785119,0.6270838171833316,0.6364513762304054,0.6261377951361641,0.6283371828087077
45,0.6337825661849494,0.6290427374897983,0.6401748553914108,0.6299790044596372,0.6315044515501993
46,0.6286784612888234,0.6266609633188464,0.63487003016799,0.6264735697792965,0.6270424558783875
47,0.6331765062374309,0.629561724925054,0.6386938236471924,0.6300807123603097,0.6311339560755526
48,0.629738032751032,0.625063594994636,0.6345676936309234,0.6261872555040248,0.626118224422714
49,0.632789875407599,0.6294600170243815,0.6379045441984602,0.6298090267643578,0.6290661382438357
50,0.6287279328385014,0.6243063600694939,0.6334252236947884,0.6254982903734897,0.6243005233095086
