mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.08034338951110839,0.006298969919070897,0.007768774032592773,0.0012688772662416109,1,{'MLP__max_iter': 1},0.618102869484323,0.6289845018182477,0.6185677406873369,0.6248114493686766,0.6288580888942007,0.623864481916415,0.004760269490526258,22,0.6243210673495899,0.6269089658860615,0.6293987151421522,0.6233032168875238,0.6252046981987376,0.625827332692813,0.0021425392673229213
0.1577671527862549,0.006222077147066689,0.0070835590362548825,0.00039035529482708814,2,{'MLP__max_iter': 2},0.6228695195800966,0.6263470601215793,0.6184929250059701,0.6309319766756445,0.6335644467574276,0.6264407400061779,0.005419236918593467,20,0.6308150133484209,0.622367642772249,0.6301810266785067,0.6271841315015286,0.6290848645278116,0.6279265357657035,0.0030404017151371043
0.277983283996582,0.004114352147504456,0.007251882553100586,0.00039879190662574405,4,{'MLP__max_iter': 4},0.6399690189779538,0.6140795555192813,0.6063591817733887,0.6215482765187583,0.6448169171193877,0.6253543879859981,0.01479708925974039,21,0.6491772888375051,0.6129373803871234,0.6196069007747704,0.6119126406134561,0.6433843777672236,0.6274037176760158,0.015744895267869322
0.5360562801361084,0.003694759213977415,0.006955862045288086,0.0005020186123679522,8,{'MLP__max_iter': 8},0.646106167545327,0.642434698757304,0.6322159346821317,0.6540069465226577,0.6442818716405219,0.6438091998419179,0.007011242679507074,19,0.6607098369755354,0.6410909193520279,0.6469739474558939,0.6412142238443977,0.6494179644241219,0.6478813784103954,0.007187700061946808
1.0570108890533447,0.004072990090280426,0.007585763931274414,0.0007669423860349352,16,{'MLP__max_iter': 16},0.6394926687649749,0.6625880784612455,0.6448151977098845,0.666328106815633,0.6595904254594911,0.6545620580357169,0.010490674029837551,16,0.6489775207829327,0.6655927368433965,0.6661235657930206,0.6530199853426617,0.6610838962081187,0.6589595409940261,0.006852072276365546
2.0933794021606444,0.005205948326778062,0.0067752361297607425,0.0007482141572981844,32,{'MLP__max_iter': 32},0.6452508022276519,0.6588216001184959,0.6446867263378404,0.6662744511249558,0.6475292093984444,0.6525124629078456,0.008579161130762538,18,0.667132768505714,0.6662371152080616,0.670744299487897,0.6603248297455565,0.6569910499854975,0.6642860125865454,0.004950307854136173
3.6646841526031495,0.6292896193975959,0.0068222999572753905,0.0008726774696637339,64,{'MLP__max_iter': 64},0.6410024332517884,0.6609882320223208,0.6510158306958916,0.6723307427459018,0.6461977731820683,0.6543067859070971,0.011163513716521033,17,0.6665651566844213,0.6761522261944659,0.6823821697279212,0.6630876581800748,0.6572652456038336,0.6690904912781434,0.00904195301151247
3.8626311779022218,0.9629161744536633,0.0075054168701171875,0.001088096893940602,128,{'MLP__max_iter': 128},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.8626651763916016,0.9667754067763615,0.006995725631713867,0.0007608587592235093,256,{'MLP__max_iter': 256},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.853432607650757,0.9577607348326618,0.006978225708007812,0.0005763419381331055,512,{'MLP__max_iter': 512},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.8419361114501953,0.9550242686138684,0.00678563117980957,0.0007359077158935644,1024,{'MLP__max_iter': 1024},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.838835096359253,0.9469644965077889,0.006988430023193359,0.0004923047871975667,2048,{'MLP__max_iter': 2048},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.875966501235962,1.000713422473343,0.007215166091918945,0.00035405502895650184,2100,{'MLP__max_iter': 2100},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.861615514755249,0.9602982562630267,0.006978511810302734,0.0010402326159079003,2200,{'MLP__max_iter': 2200},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.840615653991699,0.9633610521839466,0.007266712188720703,0.0004259149535828449,2300,{'MLP__max_iter': 2300},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.8461254119873045,0.950989619056466,0.006787586212158203,0.000554846586250524,2400,{'MLP__max_iter': 2400},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.8471584796905516,0.9638915194984137,0.006629657745361328,0.0004819276270812875,2500,{'MLP__max_iter': 2500},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.8871456146240235,0.9289530511013661,0.00791010856628418,0.0011174033583612574,2600,{'MLP__max_iter': 2600},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.9535778522491456,0.9163010339449883,0.007921314239501953,0.0003530626614246208,2700,{'MLP__max_iter': 2700},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.8942816257476807,0.9812899277464091,0.006520795822143555,0.000573320599859608,2800,{'MLP__max_iter': 2800},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.856133985519409,0.9707514647158427,0.007198524475097656,0.0005183991565133495,2900,{'MLP__max_iter': 2900},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
3.838978719711304,0.9560901873560885,0.007189321517944336,0.0007009050036526527,3000,{'MLP__max_iter': 3000},0.6410024332517884,0.6609882320223208,0.6564781311496222,0.6723307427459018,0.6461977731820683,0.6553992459978432,0.011054747407385457,1,0.6665651566844213,0.6761522261944659,0.6892711281787084,0.6630876581800748,0.6572652456038336,0.6704682829683007,0.011223924548078724
