mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2776972770690918,0.048504818829616866,0.002999401092529297,0.0009510621847043258,relu,10.0,"(11,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.001}",0.6016553768014552,0.5926951177855767,0.5854992095232049,0.6068247015685599,0.5946808612568072,0.5962713439919352,0.0073719005388822164,2563,0.6031368978171481,0.5975014940070206,0.5967574941787226,0.5950814081280122,0.5946782813392822,0.5974311150940371,0.0030369027419328743
0.17576074600219727,0.028177062789251833,0.0027520179748535155,0.0005104318588950766,relu,10.0,"(11,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.002}",0.5906985663911065,0.5916144468325005,0.5896027362890817,0.6076272697868584,0.5906371327613742,0.5940360329719188,0.006825408949962956,2590,0.5964130032051077,0.5954304178679886,0.5973127068849949,0.5950277670127249,0.5909238385106982,0.5950215466963029,0.0021974527493389463
0.12661337852478027,0.019122970559901187,0.0024354934692382814,0.00025427099017504457,relu,10.0,"(11,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.004}",0.5810568502510063,0.623265258620429,0.6140629298123108,0.610328947169549,0.5766847250819335,0.6010799243589278,0.018667087054716317,2553,0.582719604232642,0.6236738232191972,0.6274948295334485,0.5994847980701355,0.5820453207873056,0.6030836751685458,0.019442830610265985
0.1254591941833496,0.027003878683485995,0.002447652816772461,0.0005319731000399321,relu,10.0,"(11,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.008}",0.5713565819435693,0.6237360684132728,0.5950703267404848,0.5679674015229148,0.58059469220765,0.5877446292443174,0.020297405099741747,2648,0.5765142199642892,0.6203934009318988,0.6089819287940452,0.5655241615629135,0.5858800134961486,0.5914587449498591,0.02035357450654555
0.1305290699005127,0.04073801363592719,0.002355194091796875,0.00016581628062765157,relu,10.0,"(11,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.016}",0.582934549002246,0.6165991058392506,0.5879975998524846,0.5996824489968653,0.5797221545640994,0.5933873055007572,0.013442066516893156,2593,0.5852853690320917,0.6147702169096163,0.5984565704036054,0.588762291062817,0.5808094490168377,0.5936167792849936,0.012065634361355639
0.12553725242614747,0.020173405396480885,0.003065013885498047,0.0007305125592556357,relu,10.0,"(11,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.032}",0.5802434158402627,0.5778060414796274,0.5859858893090658,0.6153204378304359,0.5830908987301621,0.5884892179927904,0.013692731436263919,2646,0.5822912654927918,0.5745280821906914,0.5988167288033861,0.6095016169572123,0.5832491004771635,0.589677358784249,0.012664175904778321
0.1394172191619873,0.02840323591286171,0.0022855281829833986,0.0002671040871640922,relu,10.0,"(11,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.064}",0.5867928220331429,0.6140470598192936,0.5758744366152478,0.6097296660046613,0.5940758463526893,0.5961036627056603,0.014196309741595527,2580,0.5940473765323031,0.6120972548614022,0.5848381832654175,0.6012667727689449,0.5915364296515775,0.596757203415929,0.00929855984424994
0.14427623748779297,0.04920961614601829,0.002221536636352539,0.0001971590701993805,relu,10.0,"(11,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11,), 'MLP__learning_rate_init': 0.128}",0.5822825422872567,0.6304876168711628,0.6197390973147971,0.575451992515409,0.5723035044218154,0.5960533664753327,0.024185787549300862,2582,0.5916808758594964,0.6244749520556452,0.6346011396103364,0.5714071896667796,0.5707418712971705,0.5985812056978855,0.02656686650137543
0.8246553421020508,0.3156599277066621,0.004698324203491211,0.0012428314957277885,relu,10.0,"(46,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 1e-06}",0.5500330158672597,0.5510386532572783,0.5540879590584408,0.5645689558753738,0.557924472354891,0.5555302824719618,0.005289798364164238,2756,0.5546777550968215,0.559079433114584,0.5541145790284167,0.5516248297723259,0.5569568939991888,0.5552906982022674,0.0025427649351341974
0.19356660842895507,0.03949339626889958,0.004022121429443359,0.000494970039422984,relu,10.0,"(46,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.001}",0.6000031983334417,0.6163958187858397,0.6057168249131685,0.6168666285786835,0.5884784184035472,0.6054926580020998,0.010657024517566106,2530,0.6135379860243149,0.6110244483023496,0.615631946900382,0.6077851248880587,0.591659476844143,0.6079277965918497,0.00854512717154556
0.2273552894592285,0.019483442438229612,0.0029729366302490234,0.0002686656697521985,relu,10.0,"(46,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.002}",0.5765465705051201,0.5825836650917587,0.579442917902259,0.5994844519411269,0.5811359151673038,0.5838385128988195,0.008076847419558547,2656,0.5797158551978214,0.583807869161848,0.5952200341542657,0.5914902878087941,0.5847230534519774,0.5869914199549413,0.005588635403866884
0.22906641960144042,0.09326211141420182,0.0032521724700927735,0.00021542432588740523,relu,10.0,"(46,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.004}",0.573448720137765,0.6037270300743925,0.572166903960848,0.614705286672531,0.5947570081628475,0.5917601019563424,0.01672087565457118,2612,0.5777465048503694,0.602180049564611,0.582021713715612,0.6101181315457139,0.5972062116036398,0.5938545222559892,0.012202760312909195
0.26517248153686523,0.10337379827736234,0.0033607959747314455,0.000505576733467542,relu,10.0,"(46,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.008}",0.5620044786741675,0.5781377999050823,0.5788383467396989,0.6083761823144798,0.6123456827477838,0.5879384005260726,0.019312511048357513,2647,0.5668039854526086,0.5721240185734783,0.5927957675278308,0.6009923000080418,0.6106470393170415,0.5886726221758002,0.016755556400783488
0.31346797943115234,0.09968153371512027,0.003732776641845703,0.0011429771026263218,relu,10.0,"(46,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.016}",0.5630632025945285,0.6009021713173303,0.5663728450816624,0.6050752237669015,0.614638158475327,0.5900081712906549,0.021151909760746324,2637,0.5635675319487158,0.5949288462770035,0.573487320155229,0.5968849794185189,0.6121932211198351,0.5882123797838604,0.017433310435152408
0.3254577159881592,0.09148000805809682,0.003893470764160156,0.0009971781252671407,relu,10.0,"(46,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.032}",0.5928381759123689,0.5931553475830756,0.5937168430503034,0.607097514305665,0.6144344276803585,0.6002475618625307,0.008899520308284038,2556,0.5917408669046971,0.588865392545965,0.6039473955841008,0.5993440777334952,0.6129342120691286,0.5993663889674774,0.008642817315030714
0.23521819114685058,0.07829953507839868,0.003254413604736328,0.0009823238610297766,relu,10.0,"(46,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.064}",0.6018808970846813,0.5887895880754385,0.5601132664073056,0.6041978398672362,0.6170705730533749,0.5944097999944419,0.019353952036934227,2589,0.609881461348161,0.5895599320064024,0.5659804535334646,0.5953705095682349,0.6139547512526065,0.5949494215417739,0.017044608474478605
0.21290850639343262,0.05570623712336355,0.004022121429443359,0.0012158168567272991,relu,10.0,"(46,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46,), 'MLP__learning_rate_init': 0.128}",0.6009337370788589,0.567368120358027,0.5750076327109274,0.5879016241804281,0.6134980980923435,0.5889413189690746,0.016777301922907377,2641,0.6076954377388855,0.5584561710674295,0.5860036433757254,0.5756726464372135,0.6110763899515406,0.5877808577141589,0.019743235995372577
0.4954955577850342,0.1653876531034841,0.005081748962402344,0.0010075210514356515,relu,10.0,"(23, 23)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 1e-06}",0.4878112016214292,0.4907697097756134,0.4941832697022185,0.48540338499393915,0.4931946854502426,0.49027222599686243,0.0032816538023830314,3402,0.49092089585031734,0.4901023363512556,0.49011139070067294,0.4913221304314149,0.4895753634457646,0.490406423355885,0.0006282316680872309
0.44841442108154295,0.0935136714252994,0.0042154788970947266,0.001336233180161037,relu,10.0,"(23, 23)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.001}",0.5599764330674437,0.5654153555029579,0.5685341869878149,0.5733548862952785,0.5631397789924301,0.5660839963631048,0.004588966459628848,2695,0.5623073184319327,0.561467694923727,0.5813794217879865,0.570390110660054,0.5654519440259959,0.5681992979659392,0.00729511042059801
0.34942851066589353,0.0956803283369633,0.004089450836181641,0.0007312508500120479,relu,10.0,"(23, 23)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.002}",0.5784939022639668,0.5753076511503478,0.5681971385646876,0.5693155952154237,0.5640822860612332,0.5710799151351403,0.005162019861114552,2683,0.5804973844250744,0.5691459328232464,0.5813620059437159,0.5662145202759243,0.5656044227342344,0.572564853240439,0.006939427715467411
0.272159481048584,0.059535367582293906,0.0038607120513916016,0.0008319037503119897,relu,10.0,"(23, 23)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.004}",0.5772848314881217,0.5684435013134309,0.5669184705558729,0.5718782212307255,0.5615922570195092,0.5692241101788016,0.005219031375873789,2688,0.5794712533052949,0.5621099868513525,0.58110912977451,0.5673465422801663,0.5648126055488615,0.570969903552037,0.007805332095012645
0.26697988510131837,0.06501784603076075,0.0038663387298583985,0.0007984837275837454,relu,10.0,"(23, 23)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.008}",0.5700723377399821,0.5745746086157436,0.5736541490207459,0.5831240005682968,0.5608534807456749,0.5724560994571302,0.00721115436864274,2680,0.5692790747202918,0.573033815349629,0.5841304087081363,0.5764591387209946,0.562356904112484,0.5730518683223071,0.0072520356531507475
0.2674272537231445,0.11572955593882109,0.0029674053192138674,0.00027616230571896175,relu,10.0,"(23, 23)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.016}",0.5650216151936454,0.5664960264560341,0.5843648828794514,0.5730873635558457,0.571500936203517,0.5720938948859899,0.006830510146777271,2681,0.5652881466198467,0.5639936694508344,0.5976366400137588,0.5697025391119945,0.5703379377164581,0.5733917865825785,0.012367239335949609
0.334501314163208,0.09668606186473322,0.0034168720245361327,0.000754402960365427,relu,10.0,"(23, 23)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.032}",0.5743847993033173,0.5743017958786384,0.5704922418405565,0.5974727413977081,0.5595035120869345,0.575231638155065,0.012377664209006413,2672,0.5763525299638695,0.5636927264962435,0.5821464117904573,0.5930960176278578,0.5593795666471831,0.5749334505051222,0.01226537093456124
0.2837766170501709,0.10957781867099094,0.0036595344543457033,0.000677910088808532,relu,10.0,"(23, 23)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.064}",0.5948021289316207,0.5703962661685001,0.5546615459489197,0.5603649191537212,0.5382086011712502,0.563689050338459,0.018734330986869642,2720,0.5990887345273653,0.565965824854145,0.5621552664717867,0.5562687583484054,0.537992489461329,0.5642942147326064,0.01987066526429967
0.3006594657897949,0.11655603036111771,0.003952789306640625,0.0008756534462182311,relu,10.0,"(23, 23)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (23, 23), 'MLP__learning_rate_init': 0.128}",0.6032988668833476,0.500203287053411,0.5720973782771536,0.5895226306100424,0.5062086203340479,0.5542702020585399,0.04288943553502101,2758,0.6126859462563383,0.5015667173830959,0.5818371073410131,0.5836838718149141,0.5107029017349148,0.5580953089060553,0.043909240822454836
0.6706479549407959,0.2625662988451103,0.004059267044067383,0.0012743525946554638,relu,10.0,"(11, 11)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 1e-06}",0.5927211974963346,0.5927487734762539,0.5725251123746647,0.6004691472221466,0.5953335310127185,0.5907594434691938,0.009544567145655027,2633,0.591932328022311,0.5906237944429,0.5960059438103451,0.5893768294411413,0.5899035197290493,0.5915684830891493,0.0023787108327494285
0.28878374099731446,0.02524942352913216,0.0035959720611572266,0.0004938130445024902,relu,10.0,"(11, 11)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.001}",0.5681946389887425,0.5675018817277434,0.5640936117988108,0.5590220154588846,0.5686672375163199,0.5654958574064949,0.003612244503061339,2697,0.572127519466421,0.5630009742007572,0.5753577676578671,0.5528852345779589,0.5702536733743128,0.5667250338554635,0.008019612271016307
0.23933210372924804,0.049109006026096726,0.003061199188232422,0.0006275146130656916,relu,10.0,"(11, 11)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.002}",0.576674755680064,0.5645379716032924,0.5615952214695311,0.5629222551713505,0.5587647358131002,0.5648997341982954,0.0061850057444386925,2700,0.5805092818485287,0.5585550918031511,0.5709265139395803,0.559095675830104,0.5607438460975588,0.5659660819037845,0.008549942120498059
0.16450929641723633,0.018927661772465746,0.0038422584533691407,0.0010657438239029537,relu,10.0,"(11, 11)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.004}",0.5683228241636862,0.5753129411480201,0.5697539093082798,0.5596961123051392,0.5549885300571,0.5656154189920328,0.007299945763699203,2696,0.568520466339945,0.5675875769350038,0.5807670879469115,0.5540667169500618,0.5569372388789329,0.5655758174101709,0.009492915955248598
0.162369441986084,0.019092470956523187,0.0032789230346679686,0.0008039144342913372,relu,10.0,"(11, 11)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.008}",0.5707465061355116,0.6033310359629155,0.5922454679834226,0.58891276944981,0.5644897476511704,0.5839453661348363,0.014297268355229823,2655,0.5701714444703547,0.6018498492513809,0.6064253033258232,0.5818642782626123,0.5657234633364074,0.5852068677293157,0.016395430746177775
0.2128053665161133,0.09091771230021402,0.0035494327545166015,0.0006555897181135273,relu,10.0,"(11, 11)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.016}",0.5758668616894556,0.5812354713992497,0.5825458793940987,0.5744355572483548,0.5822121836058233,0.5792589262789832,0.0034118643377157682,2664,0.5777478827783009,0.5733939737494096,0.5962357195785157,0.5646401421258866,0.5802369867518349,0.5784509409967896,0.010356579384066275
0.16834430694580077,0.05355258979313539,0.0029292583465576174,0.00030266246144601306,relu,10.0,"(11, 11)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.032}",0.5813939344487711,0.6058241362945228,0.6073378313427827,0.5858846236393369,0.5640884635420212,0.5889065189147747,0.01616978133842275,2642,0.5839665423980394,0.6007986392840255,0.6169806198028133,0.5800314496134668,0.5647336938225649,0.5893021889841821,0.01797938035393255
0.19076981544494628,0.07049085700730183,0.0038353919982910155,0.000795277632526963,relu,10.0,"(11, 11)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.064}",0.5876007160237514,0.5666297878257505,0.5776828601052559,0.5662874494049508,0.5530397239750298,0.570249547508283,0.011673021119787432,2685,0.5963635316554298,0.5596014281685157,0.5826988373317786,0.5628031327293143,0.5573277987915178,0.5717589457353112,0.015240319540886525
0.22461237907409667,0.06392053188136222,0.0025960445404052735,0.0002834089020749726,relu,10.0,"(11, 11)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.128}",0.6053910050775434,0.560439734835088,0.5530511195146502,0.5543033375351029,0.5333623044575189,0.5613125014798398,0.023843282269138302,2725,0.617328272070185,0.5553297042136155,0.5612057644051038,0.5535045363314115,0.5364944575866907,0.5647725469214013,0.02753402208510426
5.567910861968994,1.3961481844402472,0.006260538101196289,0.0007001320704615416,relu,10.0,"(46, 46)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 1e-06}",0.5156848034838162,0.5198473155528954,0.5151603776151482,0.5119773104442692,0.5171853733392032,0.5159709735633224,0.0025763853775355007,2797,0.520640045476976,0.5146981931030075,0.5185247737471611,0.5163394474651766,0.5117943630783862,0.5163993645741414,0.003053010051816934
0.4515529632568359,0.030554835155575614,0.005538845062255859,0.0010401618986175347,relu,10.0,"(46, 46)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.001}",0.5689969925592159,0.5729588921838017,0.5774312073588401,0.588040675547817,0.5708259518741469,0.5756506676981262,0.006804144629599434,2671,0.5703532994618177,0.5713883802400335,0.5922273197247144,0.5817918277205788,0.5749644476106741,0.5781450549515637,0.008100487671693505
0.3935209274291992,0.04933288759058261,0.005377292633056641,0.0010869152683051775,relu,10.0,"(46, 46)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.002}",0.5693285363368454,0.5714716471239037,0.5748685813435385,0.5853442881627989,0.5744622187796424,0.5750948404459106,0.00551157361455228,2674,0.5687197304665882,0.5658453075267262,0.5879151897513708,0.577114665745464,0.5773706609649342,0.5753931108910166,0.007737848147501359
0.3196916103363037,0.028119379177343824,0.005759620666503906,0.000983718381128137,relu,10.0,"(46, 46)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.004}",0.5665092179999185,0.5808984229761224,0.586654696157648,0.5755109382037585,0.5481111028744701,0.5715376422305137,0.013460426046382694,2682,0.5680335144828257,0.5772804626933169,0.5987122337377625,0.569047012087525,0.5486927148883198,0.57235318757795,0.01617705594004424
0.44181313514709475,0.148488163191922,0.004582595825195312,0.0005079734496605535,relu,10.0,"(46, 46)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.008}",0.5673867449981339,0.5674376460417214,0.5708292902636838,0.5728893665001072,0.5902996405966892,0.5737675829760838,0.008525825417613809,2676,0.5702571122183248,0.5641650407285894,0.5841304087081363,0.5675367229846676,0.5907753742643458,0.5753729317808128,0.010267650525045854
0.397268009185791,0.059796774809781045,0.0062119483947753905,0.001664123161711739,relu,10.0,"(46, 46)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.016}",0.5639573508531492,0.5691228881573577,0.5622050826297637,0.5715358828099258,0.6018319886596581,0.5737290605120623,0.014449533938265709,2677,0.5696684614059866,0.5677143614468888,0.5748826662605698,0.5679832598778899,0.6012883525945639,0.5763074203171799,0.012753705224450785
0.37244129180908203,0.055236231953065554,0.004579734802246094,0.0004199759451905089,relu,10.0,"(46, 46)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.032}",0.5651023290415226,0.5658219296097796,0.5668436548745062,0.5602311577840049,0.5686672375163199,0.5653331132273736,0.0028184381549627223,2698,0.5729181902612654,0.5616871329868672,0.5766151805915185,0.555412602687542,0.5715149621985675,0.5676296137451522,0.007853328243058674
0.4294558048248291,0.21023434275353006,0.005370616912841797,0.0013935754438615183,relu,10.0,"(46, 46)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (46, 46), 'MLP__learning_rate_init': 0.064}",0.5772262793207849,0.5999658417293153,0.5908436186002364,0.5959854963378102,0.5491935487937775,0.5826441249868234,0.018402895738209663,2658,0.5849752643826386,0.5933196364384246,0.6040804551537995,0.5835919189915704,0.5505451922615531,0.5833024934455973,0.017933151184902903
